username,latitude,longitude,noise_value,date_time,tolerance_level,noise_category,region_category,aqi_value
Abhimanyu,22.49765167,88.37656167,54.9,21-01-2018 10:47,Normal,Traffic,Street/Road,0
Abhimanyu,22.49761667,88.37668333,49.3,21-01-2018 10:47,Normal,Traffic,Street/Road,0
Abhimanyu,22.49754,88.376745,46.8,21-01-2018 10:47,Normal,Traffic,Street/Road,0
Abhimanyu,22.49749167,88.37677833,48.4,21-01-2018 10:47,Normal,Traffic,Street/Road,0
Abhimanyu,22.49745,88.37677167,46.9,21-01-2018 10:48,Normal,Traffic,Street/Road,0
Abhimanyu,22.49744,88.37677333,49.5,21-01-2018 10:48,Normal,Traffic,Street/Road,0
Abhimanyu,22.49743833,88.37679167,44.3,21-01-2018 10:48,Normal,Traffic,Street/Road,0
Abhimanyu,22.497405,88.37684167,44.4,21-01-2018 10:48,Normal,Traffic,Street/Road,0
Abhimanyu,22.49733167,88.37687833,44.8,21-01-2018 10:48,Normal,Traffic,Street/Road,0
Abhimanyu,22.49727333,88.37696167,40.7,21-01-2018 10:48,Normal,Traffic,Street/Road,0
Abhimanyu,22.49722167,88.37706333,39,21-01-2018 10:48,Normal,Traffic,Street/Road,0
Abhimanyu,22.497195,88.377175,40.6,21-01-2018 10:48,Normal,Traffic,Street/Road,0
Abhimanyu,22.49715667,88.37728167,47.1,21-01-2018 10:48,Normal,Traffic,Street/Road,0
Abhimanyu,22.49715333,88.37735,40.3,21-01-2018 10:48,Normal,Traffic,Street/Road,0
Abhimanyu,22.49713167,88.37740333,45.8,21-01-2018 10:48,Normal,Traffic,Street/Road,0
Abhimanyu,22.49714,88.37741833,46,21-01-2018 10:48,Normal,Traffic,Street/Road,0
Abhimanyu,22.49714667,88.37745167,46.7,21-01-2018 10:49,Normal,Traffic,Street/Road,0
Abhimanyu,22.49714,88.377505,39.3,21-01-2018 10:49,Normal,Traffic,Street/Road,0
Abhimanyu,22.49710333,88.37757833,43.1,21-01-2018 10:49,Normal,Traffic,Street/Road,0
Abhimanyu,22.49705667,88.37771,44.6,21-01-2018 10:49,Normal,Traffic,Street/Road,0
Abhimanyu,22.49710333,88.37780333,47.2,21-01-2018 10:49,Normal,Traffic,Street/Road,0
Abhimanyu,22.4971,88.37784833,49.5,21-01-2018 10:49,Normal,Traffic,Street/Road,0
Abhimanyu,22.497135,88.377895,49.8,21-01-2018 10:49,Normal,Traffic,Street/Road,0
Abhimanyu,22.49712833,88.37789833,47.6,21-01-2018 10:49,Normal,Traffic,Street/Road,0
Abhimanyu,22.49713333,88.377935,45.4,21-01-2018 10:49,Normal,Traffic,Street/Road,0
Abhimanyu,22.497145,88.37801,43.3,21-01-2018 10:49,Normal,Traffic,Street/Road,0
Abhimanyu,22.49719667,88.37811,43,21-01-2018 10:49,Normal,Traffic,Street/Road,0
Abhimanyu,22.49722333,88.37820333,41,21-01-2018 10:49,Normal,Traffic,Street/Road,0
Abhimanyu,22.49728,88.37830667,39.8,21-01-2018 10:50,Normal,Traffic,Street/Road,0
Abhimanyu,22.49733833,88.37840333,45,21-01-2018 10:50,Normal,Traffic,Street/Road,0
Abhimanyu,22.49731667,88.37837667,49.1,21-01-2018 10:50,Normal,Traffic,Street/Road,0
Abhimanyu,22.49731333,88.37839333,34.2,21-01-2018 10:50,Normal,Traffic,Street/Road,0
Abhimanyu,22.497325,88.37839833,34.3,21-01-2018 10:50,Normal,Traffic,Street/Road,0
Abhimanyu,22.49733167,88.3784,32.8,21-01-2018 10:50,Normal,Traffic,Street/Road,0
Abhimanyu,22.497375,88.37847167,36.6,21-01-2018 10:50,Normal,Traffic,Street/Road,0
Abhimanyu,22.49742667,88.37861333,36.4,21-01-2018 10:50,Normal,Traffic,Street/Road,0
Abhimanyu,22.497475,88.37869833,40,21-01-2018 10:50,Normal,Traffic,Street/Road,0
Abhimanyu,22.49748833,88.378745,33.6,21-01-2018 10:50,Normal,Traffic,Street/Road,0
Abhimanyu,22.497495,88.3788,38.4,21-01-2018 10:50,Normal,Traffic,Street/Road,0
Abhimanyu,22.49752667,88.37885167,33.6,21-01-2018 10:50,Normal,Traffic,Street/Road,0
Abhimanyu,22.49753833,88.3789,33.9,21-01-2018 10:51,Normal,Traffic,Street/Road,0
Abhimanyu,22.49753833,88.37895333,40.2,21-01-2018 10:51,Normal,Traffic,Street/Road,0
Abhimanyu,22.497585,88.37901833,45.1,21-01-2018 10:51,Normal,Traffic,Street/Road,0
Abhimanyu,22.49762,88.37909,41.7,21-01-2018 10:51,Normal,Traffic,Street/Road,0
Abhimanyu,22.49768833,88.379165,43.8,21-01-2018 10:51,Normal,Traffic,Street/Road,0
Abhimanyu,22.4977,88.37918667,43.5,21-01-2018 10:51,Normal,Traffic,Street/Road,0
Abhimanyu,22.49773333,88.37921167,42.7,21-01-2018 10:51,Normal,Traffic,Street/Road,0
Abhimanyu,22.49774333,88.37927,37.3,21-01-2018 10:51,Normal,Traffic,Street/Road,0
Abhimanyu,22.49777,88.379375,32.5,21-01-2018 10:51,Normal,Traffic,Street/Road,0
Abhimanyu,22.4978,88.37950667,31.6,21-01-2018 10:51,Normal,Traffic,Street/Road,0
Abhimanyu,22.49780833,88.379575,29.2,21-01-2018 10:51,Normal,Traffic,Street/Road,0
Abhimanyu,22.497815,88.37961333,32.8,21-01-2018 10:51,Normal,Traffic,Street/Road,0
Abhimanyu,22.49781667,88.37964333,36.3,21-01-2018 10:52,Normal,Traffic,Street/Road,0
Abhimanyu,22.49779167,88.37968833,36.1,21-01-2018 10:52,Normal,Traffic,Street/Road,0
Abhimanyu,22.497755,88.37976167,38,21-01-2018 10:52,Normal,Traffic,Street/Road,0
Abhimanyu,22.49776,88.37989333,35.6,21-01-2018 10:52,Normal,Traffic,Street/Road,0
Abhimanyu,22.49777,88.38002167,32.1,21-01-2018 10:52,Normal,Traffic,Street/Road,0
Abhimanyu,22.49778167,88.38005833,41.1,21-01-2018 10:52,Normal,Traffic,Street/Road,0
Abhimanyu,22.49778667,88.38006167,44.7,21-01-2018 10:52,Normal,Traffic,Street/Road,0
Abhimanyu,22.49779167,88.38009833,39.4,21-01-2018 10:52,Normal,Traffic,Street/Road,0
Abhimanyu,22.49780667,88.38014833,42.6,21-01-2018 10:52,Normal,Traffic,Street/Road,0
Abhimanyu,22.49783167,88.38022,45.3,21-01-2018 10:52,Normal,Traffic,Street/Road,0
Abhimanyu,22.49783,88.38023833,44.7,21-01-2018 10:52,Normal,Traffic,Street/Road,0
Abhimanyu,22.49782667,88.380295,40.7,21-01-2018 10:52,Normal,Traffic,Street/Road,0
Abhimanyu,22.49783333,88.38037,43.6,21-01-2018 10:53,Normal,Traffic,Street/Road,0
Abhimanyu,22.49782333,88.38048167,43.2,21-01-2018 10:53,Normal,Traffic,Street/Road,0
Abhimanyu,22.49773833,88.38054,34.3,21-01-2018 10:53,Normal,Traffic,Street/Road,0
Abhimanyu,22.49772167,88.38060667,43.1,21-01-2018 10:53,Normal,Traffic,Street/Road,0
Abhimanyu,22.49778667,88.38067,38.9,21-01-2018 10:53,Normal,Traffic,Street/Road,0
Abhimanyu,22.49777167,88.380715,40.4,21-01-2018 10:53,Normal,Traffic,Street/Road,0
Abhimanyu,22.49776667,88.38077167,43.3,21-01-2018 10:53,Normal,Traffic,Street/Road,0
Abhimanyu,22.49775333,88.38086,43.8,21-01-2018 10:53,Normal,Traffic,Street/Road,0
Abhimanyu,22.49775333,88.380985,47.1,21-01-2018 10:53,Normal,Traffic,Street/Road,0
Abhimanyu,22.497775,88.38110833,47.6,21-01-2018 10:53,Normal,Traffic,Street/Road,0
Abhimanyu,22.49780667,88.38121333,39.8,21-01-2018 10:53,Normal,Traffic,Street/Road,0
Abhimanyu,22.497805,88.38132833,41.5,21-01-2018 10:54,Normal,Traffic,Street/Road,0
Abhimanyu,22.497805,88.38135333,38.2,21-01-2018 10:54,Normal,Traffic,Street/Road,0
Abhimanyu,22.49779,88.381335,35.7,21-01-2018 10:54,Normal,Traffic,Street/Road,0
Abhimanyu,22.49781833,88.38138,35.2,21-01-2018 10:54,Normal,Traffic,Street/Road,0
Abhimanyu,22.497825,88.38146,35.2,21-01-2018 10:54,Normal,Traffic,Street/Road,0
Abhimanyu,22.497885,88.38157333,34.5,21-01-2018 10:54,Normal,Traffic,Street/Road,0
Abhimanyu,22.49791,88.38166167,38.9,21-01-2018 10:54,Normal,Traffic,Street/Road,0
Abhimanyu,22.49790167,88.38172667,38.5,21-01-2018 10:54,Normal,Traffic,Street/Road,0
Abhimanyu,22.49792,88.38177833,38.9,21-01-2018 10:54,Normal,Traffic,Street/Road,0
Abhimanyu,22.497915,88.38178,41.1,21-01-2018 10:54,Normal,Traffic,Street/Road,0
Abhimanyu,22.497925,88.38183167,40.1,21-01-2018 10:54,Normal,Traffic,Street/Road,0
Abhimanyu,22.497955,88.3819,47.7,21-01-2018 10:54,Normal,Traffic,Street/Road,0
Abhimanyu,22.49795667,88.38199167,44.8,21-01-2018 10:55,Normal,Traffic,Street/Road,0
Abhimanyu,22.49794667,88.38207167,42.2,21-01-2018 10:55,Normal,Traffic,Street/Road,0
Abhimanyu,22.497965,88.38211667,43.1,21-01-2018 10:55,Normal,Traffic,Street/Road,0
Abhimanyu,22.49797167,88.38214167,47,21-01-2018 10:55,Normal,Traffic,Street/Road,0
Abhimanyu,22.49796167,88.38221,45.5,21-01-2018 10:55,Normal,Traffic,Street/Road,0
Abhimanyu,22.49797167,88.38225833,45.2,21-01-2018 10:55,Normal,Traffic,Street/Road,0
Abhimanyu,22.49797,88.38229167,43.3,21-01-2018 10:55,Normal,Traffic,Street/Road,0
Abhimanyu,22.49800833,88.38235333,49.1,21-01-2018 10:55,Normal,Traffic,Street/Road,0
Abhimanyu,22.49806333,88.38242167,42.6,21-01-2018 10:55,Normal,Traffic,Street/Road,0
Abhimanyu,22.49807833,88.38243667,44,21-01-2018 10:55,Normal,Traffic,Street/Road,0
Abhimanyu,22.498075,88.38244,45,21-01-2018 10:55,Normal,Traffic,Street/Road,0
Abhimanyu,22.498155,88.38251,43.5,21-01-2018 10:55,Normal,Traffic,Street/Road,0
Abhimanyu,22.49822,88.382575,46.1,21-01-2018 10:56,Normal,Traffic,Street/Road,0
Abhimanyu,22.49825,88.382605,44.1,21-01-2018 10:56,Normal,Traffic,Street/Road,0
Abhimanyu,22.49825333,88.38262167,40,21-01-2018 10:56,Normal,Traffic,Street/Road,0
Abhimanyu,22.49825833,88.38273167,41.5,21-01-2018 10:56,Normal,Traffic,Street/Road,0
Abhimanyu,22.49826167,88.38280833,40.4,21-01-2018 10:56,Normal,Traffic,Street/Road,0
Abhimanyu,22.49827333,88.38280833,36.3,21-01-2018 10:56,Normal,Traffic,Street/Road,0
Abhimanyu,22.49827833,88.38281,37.7,21-01-2018 10:56,Normal,Traffic,Street/Road,0
Abhimanyu,22.49827667,88.38281833,36.2,21-01-2018 10:56,Normal,Traffic,Street/Road,0
Abhimanyu,22.49832333,88.38286667,39,21-01-2018 10:56,Normal,Traffic,Street/Road,0
Abhimanyu,22.49837333,88.38294,37,21-01-2018 10:56,Normal,Traffic,Street/Road,0
Abhimanyu,22.49842333,88.38306833,38,21-01-2018 10:56,Normal,Traffic,Street/Road,0
Abhimanyu,22.49845833,88.383165,37.5,21-01-2018 10:56,Normal,Traffic,Street/Road,0
Abhimanyu,22.49845333,88.38319167,41.8,21-01-2018 10:57,Normal,Traffic,Street/Road,0
Abhimanyu,22.49845167,88.38324167,44.5,21-01-2018 10:57,Normal,Traffic,Street/Road,0
Abhimanyu,22.49859,88.38344167,61.8,22-01-2018 10:00,Normal,Traffic,Street/Road,0
Abhimanyu,22.49864667,88.383465,63.3,22-01-2018 10:00,Normal,Traffic,Street/Road,0
Abhimanyu,22.49870167,88.38354667,65.4,22-01-2018 10:00,Normal,Traffic,Street/Road,0
Abhimanyu,22.49868,88.38357333,69.9,22-01-2018 10:00,Normal,Traffic,Street/Road,0
Abhimanyu,22.498675,88.38358,67.2,22-01-2018 10:00,Normal,Traffic,Street/Road,0
Abhimanyu,22.49868833,88.38362333,67.1,22-01-2018 10:00,Normal,Traffic,Street/Road,0
Abhimanyu,22.49876167,88.38370167,65,22-01-2018 10:00,Normal,Traffic,Street/Road,0
Abhimanyu,22.49884333,88.38378667,66.8,22-01-2018 10:00,Normal,Traffic,Street/Road,0
Abhimanyu,22.49895167,88.38387,66.5,22-01-2018 10:00,Normal,Traffic,Street/Road,0
Abhimanyu,22.499025,88.38390833,67.8,22-01-2018 10:00,Normal,Traffic,Street/Road,0
Abhimanyu,22.49907167,88.38394833,65.9,22-01-2018 10:00,Normal,Traffic,Street/Road,0
Abhimanyu,22.49908167,88.383935,67.3,22-01-2018 10:01,Normal,Traffic,Street/Road,0
Abhimanyu,22.49911,88.38392667,64.9,22-01-2018 10:01,Normal,Traffic,Street/Road,0
Abhimanyu,22.49914167,88.38392167,62,22-01-2018 10:01,Normal,Traffic,Street/Road,0
Abhimanyu,22.49921167,88.38385333,62.3,22-01-2018 10:01,Normal,Traffic,Street/Road,0
Abhimanyu,22.49924333,88.38372833,59.9,22-01-2018 10:01,Normal,Traffic,Street/Road,0
Abhimanyu,22.49929667,88.38363667,59,22-01-2018 10:01,Normal,Traffic,Street/Road,0
Abhimanyu,22.49930833,88.38362167,60.8,22-01-2018 10:01,Normal,Traffic,Street/Road,0
Abhimanyu,22.49931333,88.38364333,61.2,22-01-2018 10:01,Normal,Traffic,Street/Road,0
Abhimanyu,22.49940167,88.38365667,57.8,22-01-2018 10:01,Normal,Traffic,Street/Road,0
Abhimanyu,22.49948333,88.38368333,57.5,22-01-2018 10:01,Normal,Traffic,Street/Road,0
Abhimanyu,22.49951833,88.38368167,57.9,22-01-2018 10:01,Normal,Traffic,Street/Road,0
Abhimanyu,22.49953,88.38367833,59.8,22-01-2018 10:01,Normal,Traffic,Street/Road,0
Abhimanyu,22.499455,88.38369833,61.5,22-01-2018 10:02,Normal,Traffic,Street/Road,0
Abhimanyu,22.49942333,88.38373833,62.8,22-01-2018 10:02,Normal,Traffic,Street/Road,0
Abhimanyu,22.49942333,88.38374,67.2,22-01-2018 10:02,Normal,Traffic,Street/Road,0
Abhimanyu,22.49943167,88.38380833,69.3,22-01-2018 10:02,Normal,Traffic,Street/Road,0
Abhimanyu,22.499445,88.38384333,68.4,22-01-2018 10:02,Normal,Traffic,Street/Road,0
Abhimanyu,22.49948,88.38386,65.1,22-01-2018 10:02,Normal,Traffic,Street/Road,0
Abhimanyu,22.49952667,88.383885,64.1,22-01-2018 10:02,Normal,Traffic,Street/Road,0
Abhimanyu,22.49959333,88.38388833,61.6,22-01-2018 10:02,Normal,Traffic,Street/Road,0
Abhimanyu,22.49968667,88.383905,59.8,22-01-2018 10:02,Normal,Traffic,Street/Road,0
Abhimanyu,22.49979667,88.38390167,59.4,22-01-2018 10:02,Normal,Traffic,Street/Road,0
Abhimanyu,22.499925,88.38391167,58.2,22-01-2018 10:02,Normal,Traffic,Street/Road,0
Abhimanyu,22.50008667,88.38390833,57.3,22-01-2018 10:02,Normal,Traffic,Street/Road,0
Abhimanyu,22.50018667,88.38386,57.9,22-01-2018 10:03,Normal,Traffic,Street/Road,0
Abhimanyu,22.500285,88.38380833,57.5,22-01-2018 10:03,Normal,Traffic,Street/Road,0
Abhimanyu,22.50037833,88.38381833,60.1,22-01-2018 10:03,Normal,Traffic,Street/Road,0
Abhimanyu,22.50045833,88.383845,64.4,22-01-2018 10:03,Normal,Traffic,Street/Road,0
Abhimanyu,22.500505,88.38391667,62.2,22-01-2018 10:03,Normal,Traffic,Street/Road,0
Abhimanyu,22.50053333,88.38395333,57.5,22-01-2018 10:03,Normal,Traffic,Street/Road,0
Abhimanyu,22.50055667,88.38395167,59.8,22-01-2018 10:03,Normal,Traffic,Street/Road,0
Abhimanyu,22.50059333,88.383955,59.7,22-01-2018 10:03,Normal,Traffic,Street/Road,0
Abhimanyu,22.50062,88.383995,56,22-01-2018 10:03,Normal,Traffic,Street/Road,0
Abhimanyu,22.500625,88.38401167,58.4,22-01-2018 10:03,Normal,Traffic,Street/Road,0
Abhimanyu,22.500625,88.38401167,57.6,22-01-2018 10:03,Normal,Traffic,Street/Road,0
Abhimanyu,22.50064833,88.384025,60,22-01-2018 10:03,Normal,Traffic,Street/Road,0
Abhimanyu,22.50071,88.384055,67.8,22-01-2018 10:04,Normal,Traffic,Street/Road,0
Abhimanyu,22.50082167,88.38406667,58,22-01-2018 10:04,Normal,Traffic,Street/Road,0
Abhimanyu,22.50088833,88.38406833,56.6,22-01-2018 10:04,Normal,Traffic,Street/Road,0
Abhimanyu,22.50091,88.38408833,52.4,22-01-2018 10:04,Normal,Traffic,Street/Road,0
Abhimanyu,22.500955,88.38409333,51.1,22-01-2018 10:04,Normal,Traffic,Street/Road,0
Abhimanyu,22.50107167,88.38409833,44.1,22-01-2018 10:04,Normal,Traffic,Street/Road,0
Abhimanyu,22.50114167,88.38412333,43.4,22-01-2018 10:04,Normal,Traffic,Street/Road,0
Abhimanyu,22.50118333,88.38413667,50.5,22-01-2018 10:04,Normal,Traffic,Street/Road,0
Abhimanyu,22.50121833,88.38415333,52.7,22-01-2018 10:04,Normal,Traffic,Street/Road,0
Abhimanyu,22.50133,88.384195,50.1,22-01-2018 10:04,Normal,Traffic,Street/Road,0
Abhimanyu,22.50133333,88.384195,50.1,22-01-2018 10:04,Normal,Traffic,Street/Road,0
Abhimanyu,22.50133333,88.384195,49.1,22-01-2018 10:05,Normal,Traffic,Street/Road,0
Abhimanyu,22.50151167,88.38423,52.3,22-01-2018 10:05,Normal,Traffic,Street/Road,0
Abhimanyu,22.501545,88.384235,53.7,22-01-2018 10:05,Normal,Traffic,Street/Road,0
Abhimanyu,22.50163667,88.38424667,55,22-01-2018 10:05,Normal,Traffic,Street/Road,0
Abhimanyu,22.501705,88.384255,51.6,22-01-2018 10:05,Normal,Traffic,Street/Road,0
Abhimanyu,22.50177167,88.38425,50.6,22-01-2018 10:05,Normal,Traffic,Street/Road,0
Abhimanyu,22.50188,88.38425667,48.9,22-01-2018 10:05,Normal,Traffic,Street/Road,0
Abhimanyu,22.50199333,88.38425,49.4,22-01-2018 10:05,Normal,Traffic,Street/Road,0
Abhimanyu,22.50203333,88.38421333,47.6,22-01-2018 10:05,Normal,Traffic,Street/Road,0
Abhimanyu,22.50209667,88.384205,45.2,22-01-2018 10:05,Normal,Traffic,Street/Road,0
Abhimanyu,22.50207333,88.38430333,58.2,22-01-2018 10:08,Normal,Traffic,Street/Road,0
Abhimanyu,22.50212333,88.38435,60.5,22-01-2018 10:08,Normal,Traffic,Street/Road,0
Abhimanyu,22.50213833,88.384395,60.5,22-01-2018 10:09,Normal,Traffic,Street/Road,0
Abhimanyu,22.50216833,88.38445833,64.3,22-01-2018 10:09,Normal,Traffic,Street/Road,0
Abhimanyu,22.50219167,88.384525,64.8,22-01-2018 10:09,Normal,Traffic,Street/Road,0
Abhimanyu,22.50221667,88.38459667,61.6,22-01-2018 10:09,Normal,Traffic,Street/Road,0
Abhimanyu,22.50221667,88.38468167,61.1,22-01-2018 10:09,Normal,Traffic,Street/Road,0
Abhimanyu,22.50223667,88.38476333,61.4,22-01-2018 10:09,Normal,Traffic,Street/Road,0
Abhimanyu,22.50224667,88.384845,60.3,22-01-2018 10:09,Normal,Traffic,Street/Road,0
Abhimanyu,22.50224167,88.38492,59.5,22-01-2018 10:09,Normal,Traffic,Street/Road,0
Abhimanyu,22.50226667,88.38499167,65.3,22-01-2018 10:09,Normal,Traffic,Street/Road,0
Abhimanyu,22.50228333,88.385095,65.3,22-01-2018 10:09,Normal,Traffic,Street/Road,0
Abhimanyu,22.50228167,88.38522833,61.3,22-01-2018 10:09,Normal,Traffic,Street/Road,0
Abhimanyu,22.50226833,88.38534167,60.5,22-01-2018 10:09,Normal,Traffic,Street/Road,0
Abhimanyu,22.502295,88.38543833,60.7,22-01-2018 10:10,Normal,Traffic,Street/Road,0
Abhimanyu,22.502335,88.38552167,58,22-01-2018 10:10,Normal,Traffic,Street/Road,0
Abhimanyu,22.50235167,88.38555833,56.6,22-01-2018 10:10,Normal,Traffic,Street/Road,0
Abhimanyu,22.502365,88.38560833,59.2,22-01-2018 10:10,Normal,Traffic,Street/Road,0
Abhimanyu,22.50236333,88.38566167,59.7,22-01-2018 10:10,Normal,Traffic,Street/Road,0
Abhimanyu,22.50236167,88.38566333,60,22-01-2018 10:10,Normal,Traffic,Street/Road,0
Abhimanyu,22.502365,88.38566333,62,22-01-2018 10:10,Normal,Traffic,Street/Road,0
Abhimanyu,22.50236667,88.38565,67.7,22-01-2018 10:10,Normal,Traffic,Street/Road,0
Abhimanyu,22.50238833,88.385725,61,22-01-2018 10:10,Normal,Traffic,Street/Road,0
Abhimanyu,22.50238167,88.385825,65.4,22-01-2018 10:10,Normal,Traffic,Street/Road,0
Abhimanyu,22.50239333,88.38591667,62.1,22-01-2018 10:10,Normal,Traffic,Street/Road,0
Abhimanyu,22.50239167,88.38599667,63.6,22-01-2018 10:10,Normal,Traffic,Street/Road,0
Abhimanyu,22.50238167,88.38606167,64.4,22-01-2018 10:11,Normal,Traffic,Street/Road,0
Abhimanyu,22.50237167,88.386125,64.5,22-01-2018 10:11,Normal,Traffic,Street/Road,0
Abhimanyu,22.50235833,88.38616667,66.3,22-01-2018 10:11,Normal,Traffic,Street/Road,0
Abhimanyu,22.50235667,88.38619,63.5,22-01-2018 10:11,Normal,Traffic,Street/Road,0
Abhimanyu,22.50236,88.386225,62.1,22-01-2018 10:11,Normal,Traffic,Street/Road,0
Abhimanyu,22.50235167,88.38629333,58.2,22-01-2018 10:11,Normal,Traffic,Street/Road,0
Abhimanyu,22.502345,88.38636333,56.4,22-01-2018 10:11,Normal,Traffic,Street/Road,0
Abhimanyu,22.502325,88.386435,58.1,22-01-2018 10:11,Normal,Traffic,Street/Road,0
Abhimanyu,22.50231167,88.3865,56.6,22-01-2018 10:11,Normal,Traffic,Street/Road,0
Abhimanyu,22.50228667,88.38655333,55.1,22-01-2018 10:11,Normal,Traffic,Street/Road,0
Abhimanyu,22.50226667,88.38661333,53.8,22-01-2018 10:11,Normal,Traffic,Street/Road,0
Abhimanyu,22.50226,88.38667833,60.6,22-01-2018 10:11,Normal,Traffic,Street/Road,0
Abhimanyu,22.50223333,88.38675,59.7,22-01-2018 10:12,Normal,Traffic,Street/Road,0
Abhimanyu,22.502225,88.38682,63.1,22-01-2018 10:12,Normal,Traffic,Street/Road,0
Abhimanyu,22.50221,88.386885,61.1,22-01-2018 10:12,Normal,Traffic,Street/Road,0
Abhimanyu,22.502215,88.38695667,58.1,22-01-2018 10:12,Normal,Traffic,Street/Road,0
Abhimanyu,22.50217833,88.38704,57.3,22-01-2018 10:12,Normal,Traffic,Street/Road,0
Abhimanyu,22.50216,88.38711333,60.2,22-01-2018 10:12,Normal,Traffic,Street/Road,0
Abhimanyu,22.50214833,88.38719333,60.9,22-01-2018 10:12,Normal,Traffic,Street/Road,0
Abhimanyu,22.50212833,88.38728167,58,22-01-2018 10:12,Normal,Traffic,Street/Road,0
Abhimanyu,22.50213667,88.38738,59,22-01-2018 10:12,Normal,Traffic,Street/Road,0
Abhimanyu,22.50213,88.387475,61.1,22-01-2018 10:12,Normal,Traffic,Street/Road,0
Abhimanyu,22.50210333,88.38758,57,22-01-2018 10:12,Normal,Traffic,Street/Road,0
Abhimanyu,22.502085,88.387685,56.8,22-01-2018 10:12,Normal,Traffic,Street/Road,0
Abhimanyu,22.50210333,88.38779167,60.5,22-01-2018 10:13,Normal,Traffic,Street/Road,0
Abhimanyu,22.50212333,88.38788833,61.3,22-01-2018 10:13,Normal,Traffic,Street/Road,0
Abhimanyu,22.50216,88.38797667,60.6,22-01-2018 10:13,Normal,Traffic,Street/Road,0
Abhimanyu,22.50219,88.388065,62.6,22-01-2018 10:13,Normal,Traffic,Street/Road,0
Abhimanyu,22.50217667,88.38816333,64.6,22-01-2018 10:13,Normal,Traffic,Street/Road,0
Abhimanyu,22.50215833,88.38826167,58.7,22-01-2018 10:13,Normal,Traffic,Street/Road,0
Abhimanyu,22.50214833,88.38831667,64.8,22-01-2018 10:13,Normal,Traffic,Street/Road,0
Abhimanyu,22.502135,88.38832,66.6,22-01-2018 10:13,Normal,Traffic,Street/Road,0
Abhimanyu,22.50212833,88.38830333,67.5,22-01-2018 10:13,Normal,Traffic,Street/Road,0
Abhimanyu,22.50212833,88.38830333,57.4,22-01-2018 10:13,Normal,Traffic,Street/Road,0
Abhimanyu,22.50212333,88.38829167,57.1,22-01-2018 10:13,Normal,Traffic,Street/Road,0
Abhimanyu,22.50216667,88.3883,62.3,22-01-2018 10:13,Normal,Traffic,Street/Road,0
Abhimanyu,22.502255,88.388325,62.6,22-01-2018 10:14,Normal,Traffic,Street/Road,0
Abhimanyu,22.50231,88.38839,65.5,22-01-2018 10:14,Normal,Traffic,Street/Road,0
Abhimanyu,22.50232667,88.388495,66.2,22-01-2018 10:14,Normal,Traffic,Street/Road,0
Abhimanyu,22.50232167,88.388585,65.2,22-01-2018 10:14,Normal,Traffic,Street/Road,0
Abhimanyu,22.50231333,88.38863333,64.9,22-01-2018 10:14,Normal,Traffic,Street/Road,0
Abhimanyu,22.50233333,88.38867667,62.6,22-01-2018 10:14,Normal,Traffic,Street/Road,0
Abhimanyu,22.50234,88.38870833,60.1,22-01-2018 10:14,Normal,Traffic,Street/Road,0
Abhimanyu,22.50234167,88.38871333,62.4,22-01-2018 10:14,Normal,Traffic,Street/Road,0
Abhimanyu,22.50234167,88.38873667,66.6,22-01-2018 10:14,Normal,Traffic,Street/Road,0
Abhimanyu,22.50234167,88.38874333,64.9,22-01-2018 10:14,Normal,Traffic,Street/Road,0
Abhimanyu,22.50235167,88.38882167,63.1,22-01-2018 10:14,Normal,Traffic,Street/Road,0
Abhimanyu,22.50235167,88.38882167,59.4,22-01-2018 10:14,Normal,Traffic,Street/Road,0
Abhimanyu,22.502405,88.38895833,62.9,22-01-2018 10:15,Normal,Traffic,Street/Road,0
Abhimanyu,22.502405,88.38895833,58.5,22-01-2018 10:15,Normal,Traffic,Street/Road,0
Abhimanyu,22.50245833,88.38907,62.5,22-01-2018 10:15,Normal,Traffic,Street/Road,0
Abhimanyu,22.50246,88.38913833,62.7,22-01-2018 10:15,Normal,Traffic,Street/Road,0
Abhimanyu,22.50246167,88.38916833,59.3,22-01-2018 10:15,Normal,Traffic,Street/Road,0
Abhimanyu,22.50246167,88.38916833,57.2,22-01-2018 10:15,Normal,Traffic,Street/Road,0
Abhimanyu,22.50246667,88.38926,66.8,22-01-2018 10:15,Normal,Traffic,Street/Road,0
Abhimanyu,22.502475,88.38933667,64.4,22-01-2018 10:15,Normal,Traffic,Street/Road,0
Abhimanyu,22.502485,88.38941333,66.3,22-01-2018 10:15,Normal,Traffic,Street/Road,0
Abhimanyu,22.50249167,88.389495,66.3,22-01-2018 10:15,Normal,Traffic,Street/Road,0
Abhimanyu,22.50249167,88.38953,61.8,22-01-2018 10:15,Normal,Traffic,Street/Road,0
Abhimanyu,22.50249167,88.38953,62.4,22-01-2018 10:15,Normal,Traffic,Street/Road,0
Abhimanyu,22.502505,88.38964833,63.4,22-01-2018 10:16,Normal,Traffic,Street/Road,0
Abhimanyu,22.50249,88.38970833,66.3,22-01-2018 10:16,Normal,Traffic,Street/Road,0
Abhimanyu,22.5025,88.38973667,65,22-01-2018 10:16,Normal,Traffic,Street/Road,0
Abhimanyu,22.50248333,88.3898,63.1,22-01-2018 10:16,Normal,Traffic,Street/Road,0
Abhimanyu,22.502475,88.38985833,59.1,22-01-2018 10:16,Normal,Traffic,Street/Road,0
Abhimanyu,22.502475,88.38985833,69.3,22-01-2018 10:16,Normal,Traffic,Street/Road,0
